bookID,title,authors,isbn13,language_code,  num_pages,publication_date,publisher,in_stock,copyID,uID
43994,Trapped (Mississippi #2),Greg Iles,9780451207500,en-US,434,8/27/2002,Signet,1,0,b43994c0
32691,Four Past Midnight,Stephen King,9780451213594,eng,768,3/2/2004,Signet,2,0,b32691c0
32691,Four Past Midnight,Stephen King,9780451213594,eng,768,3/2/2004,Signet,2,1,b32691c1
3557,The Modern Prince and Other Writings,Antonio Gramsci,9780717801336,eng,192,10/1/1959,International Publishers,1,0,b3557c0
23236,Aphrodite's Passion (Superhero Central #2),Julie Kenner,9780505524744,eng,352,4/1/2002,Love Spell,2,0,b23236c0
23236,Aphrodite's Passion (Superhero Central #2),Julie Kenner,9780505524744,eng,352,4/1/2002,Love Spell,2,1,b23236c1
42694,Battle Cry,Leon Uris,9780060751869,eng,694,6/28/2005,Avon,2,0,b42694c0
42694,Battle Cry,Leon Uris,9780060751869,eng,694,6/28/2005,Avon,2,1,b42694c1
2187,Middlesex,Jeffrey Eugenides,9780312422158,eng,529,9/16/2003,Picador USA,4,0,b2187c0
2187,Middlesex,Jeffrey Eugenides,9780312422158,eng,529,9/16/2003,Picador USA,4,1,b2187c1
2187,Middlesex,Jeffrey Eugenides,9780312422158,eng,529,9/16/2003,Picador USA,4,2,b2187c2
2187,Middlesex,Jeffrey Eugenides,9780312422158,eng,529,9/16/2003,Picador USA,4,3,b2187c3
41105,Worlds of Wonder: How to Write Science Fiction & Fantasy,David Gerrold,9781582970073,eng,246,4/1/2004,Writer's Digest Books,2,0,b41105c0
41105,Worlds of Wonder: How to Write Science Fiction & Fantasy,David Gerrold,9781582970073,eng,246,4/1/2004,Writer's Digest Books,2,1,b41105c1
17149,Love and Louis XIV: The Women in the Life of the Sun King,Antonia Fraser,9780385509848,eng,388,3/20/2007,Nan A. Talese,2,0,b17149c0
17149,Love and Louis XIV: The Women in the Life of the Sun King,Antonia Fraser,9780385509848,eng,388,3/20/2007,Nan A. Talese,2,1,b17149c1
30379,Seduction by Design,Erin St. Claire/Sandra Brown,9780446603102,eng,224,3/1/2002,Grand Central Publishing (Formerly Warner Books),2,0,b30379c0
30379,Seduction by Design,Erin St. Claire/Sandra Brown,9780446603102,eng,224,3/1/2002,Grand Central Publishing (Formerly Warner Books),2,1,b30379c1
25869,Shahnameh: The Persian Book of Kings,Abolqasem Ferdowsi/Dick Davis/Azar Nafisi,9780143104933,eng,886,3/1/2007,Penguin,1,0,b25869c0
30292,Five Dialogues: Euthyphro  Apology  Crito  Meno  Phaedo,Plato/G.M.A. Grube/John M. Cooper,9780872206335,eng,156,10/1/2002,Hackett Publishing Company  Inc.,2,0,b30292c0
30292,Five Dialogues: Euthyphro  Apology  Crito  Meno  Phaedo,Plato/G.M.A. Grube/John M. Cooper,9780872206335,eng,156,10/1/2002,Hackett Publishing Company  Inc.,2,1,b30292c1
871,Fullmetal Alchemist  Vol. 4 (Fullmetal Alchemist  #4),Hiromu Arakawa/Akira Watanabe,9781591169291,eng,200,11/8/2005,VIZ Media LLC,2,0,b871c0
871,Fullmetal Alchemist  Vol. 4 (Fullmetal Alchemist  #4),Hiromu Arakawa/Akira Watanabe,9781591169291,eng,200,11/8/2005,VIZ Media LLC,2,1,b871c1
6066,Robinson Crusoe,Daniel Defoe/L.J. Swingle,9781593080112,eng,312,4/1/2003,Barnes & Noble Classics,2,0,b6066c0
6066,Robinson Crusoe,Daniel Defoe/L.J. Swingle,9781593080112,eng,312,4/1/2003,Barnes & Noble Classics,2,1,b6066c1
41840,100 Great Fantasy Short Short Stories,Isaac Asimov/Terry Carr/Martin H. Greenberg/Janet  Fox,9780380699179,eng,395,8/1/1985,Avon,1,0,b41840c0
33880,Selected Stories,Andre Dubus,9780679767305,eng,476,12/4/1995,Vintage,2,0,b33880c0
33880,Selected Stories,Andre Dubus,9780679767305,eng,476,12/4/1995,Vintage,2,1,b33880c1
27582,Dead Wrong (Joanna Brady  #12),J.A. Jance,9780060540906,eng,368,7/25/2006,William Morrow,2,0,b27582c0
27582,Dead Wrong (Joanna Brady  #12),J.A. Jance,9780060540906,eng,368,7/25/2006,William Morrow,2,1,b27582c1
40158,The Queen of Attolia (The Queen's Thief  #2),Megan Whalen Turner,9780060841829,eng,362,1/24/2006,Eos,3,0,b40158c0
40158,The Queen of Attolia (The Queen's Thief  #2),Megan Whalen Turner,9780060841829,eng,362,1/24/2006,Eos,3,1,b40158c1
40158,The Queen of Attolia (The Queen's Thief  #2),Megan Whalen Turner,9780060841829,eng,362,1/24/2006,Eos,3,2,b40158c2
29124,Mistress Masham's Repose,T.H. White/Fritz Eichenberg,9781590171035,en-US,260,3/7/2012,New York Review Children's Collection,2,0,b29124c0
29124,Mistress Masham's Repose,T.H. White/Fritz Eichenberg,9781590171035,en-US,260,3/7/2012,New York Review Children's Collection,2,1,b29124c1
34921,The Black Unicorn (Magic Kingdom of Landover #2),Terry Brooks,9780345335289,eng,307,8/12/1988,Del Rey Books,1,0,b34921c0
13741,Crest of the Stars 2: A Modest War  (Seikai no Monshou  #2),Hiroyuki Morioka,9781598165760,eng,222,1/1/2007,TokyoPop,1,0,b13741c0
31894,Ancient Philosophy,Anthony Kenny,9780198752721,eng,341,11/30/2006,Oxford University Press  USA,1,0,b31894c0
5161,The Deep End of the Ocean (Cappadora Family  #1),Jacquelyn Mitchard,9780140286274,eng,464,10/1/1999,Penguin Books,3,0,b5161c0
5161,The Deep End of the Ocean (Cappadora Family  #1),Jacquelyn Mitchard,9780140286274,eng,464,10/1/1999,Penguin Books,3,1,b5161c1
5161,The Deep End of the Ocean (Cappadora Family  #1),Jacquelyn Mitchard,9780140286274,eng,464,10/1/1999,Penguin Books,3,2,b5161c2
18906,The Nightmare Room: The Nightmare Begins! (The Nightmare Room  #1-3),R.L. Stine,9780060766740,en-US,432,5/24/2005,HarperCollins,1,0,b18906c0
35781,The Skeptic's Dictionary: A Collection of Strange Beliefs  Amusing Deceptions  and Dangerous Delusions,Robert Todd Carroll,9780471272427,eng,446,7/1/2003,Wiley,1,0,b35781c0
42300,A Whole Lotta Love,Donna Hill/Francis Ray/Brenda Jackson/Monica Jackson,9780451210906,eng,384,1/6/2004,Signet,1,0,b42300c0
27540,The Emotional Intelligence Quick Book: Everything You Need to Know to Put Your EQ to Work,Travis Bradberry/Jean Greaves/Patrick Lencioni,9780743273268,en-US,185,6/7/2005,Touchstone,2,0,b27540c0
27540,The Emotional Intelligence Quick Book: Everything You Need to Know to Put Your EQ to Work,Travis Bradberry/Jean Greaves/Patrick Lencioni,9780743273268,en-US,185,6/7/2005,Touchstone,2,1,b27540c1
3827,Unnatural Causes (Adam Dalgliesh #3),P.D. James,9780571204106,eng,218,5/20/2002,Penguin Books in association with Faber & Faber,3,0,b3827c0
3827,Unnatural Causes (Adam Dalgliesh #3),P.D. James,9780571204106,eng,218,5/20/2002,Penguin Books in association with Faber & Faber,3,1,b3827c1
3827,Unnatural Causes (Adam Dalgliesh #3),P.D. James,9780571204106,eng,218,5/20/2002,Penguin Books in association with Faber & Faber,3,2,b3827c2
122,The Power of One (The Power of One  #1),Bryce Courtenay,9780345410054,eng,544,9/29/1996,Ballantine Books,4,0,b122c0
122,The Power of One (The Power of One  #1),Bryce Courtenay,9780345410054,eng,544,9/29/1996,Ballantine Books,4,1,b122c1
122,The Power of One (The Power of One  #1),Bryce Courtenay,9780345410054,eng,544,9/29/1996,Ballantine Books,4,2,b122c2
122,The Power of One (The Power of One  #1),Bryce Courtenay,9780345410054,eng,544,9/29/1996,Ballantine Books,4,3,b122c3
14117,Beauty and the Beast,Max Eilenberg/Angela Barrett,9780763631604,eng,64,11/14/2006,Candlewick Press,2,0,b14117c0
14117,Beauty and the Beast,Max Eilenberg/Angela Barrett,9780763631604,eng,64,11/14/2006,Candlewick Press,2,1,b14117c1
16425,The Labours of Hercules (Hercule Poirot  #27),Agatha Christie/Hugh Fraser,9781572704572,eng,9,7/13/2005,AudioGO,2,0,b16425c0
16425,The Labours of Hercules (Hercule Poirot  #27),Agatha Christie/Hugh Fraser,9781572704572,eng,9,7/13/2005,AudioGO,2,1,b16425c1
13833,Emperor Mage (Immortals  #3),Tamora Pierce,9781416903376,eng,358,6/1/2005,Simon Pulse,3,0,b13833c0
13833,Emperor Mage (Immortals  #3),Tamora Pierce,9781416903376,eng,358,6/1/2005,Simon Pulse,3,1,b13833c1
13833,Emperor Mage (Immortals  #3),Tamora Pierce,9781416903376,eng,358,6/1/2005,Simon Pulse,3,2,b13833c2
33692,Mediterranean Winter: The Pleasures of History & Landscape in Tunisia  Sicily  Dalmatia & Greece,Robert D. Kaplan,9780375508042,en-US,272,2/3/2004,Random House,1,0,b33692c0
12448,Look Homeward  Angel,Thomas Wolfe,9780743297318,eng,644,10/10/2006,Scribner,3,0,b12448c0
12448,Look Homeward  Angel,Thomas Wolfe,9780743297318,eng,644,10/10/2006,Scribner,3,1,b12448c1
12448,Look Homeward  Angel,Thomas Wolfe,9780743297318,eng,644,10/10/2006,Scribner,3,2,b12448c2
822,The Confusion (The Baroque Cycle  #2),Neal Stephenson,9780060733353,en-US,815,6/14/2005,William Morrow Paperbacks,3,0,b822c0
822,The Confusion (The Baroque Cycle  #2),Neal Stephenson,9780060733353,en-US,815,6/14/2005,William Morrow Paperbacks,3,1,b822c1
822,The Confusion (The Baroque Cycle  #2),Neal Stephenson,9780060733353,en-US,815,6/14/2005,William Morrow Paperbacks,3,2,b822c2
11921,Industrial Magic (Women of the Otherworld #4),Kelley Armstrong,9780553587074,eng,528,10/26/2004,Bantam Spectra,2,0,b11921c0
11921,Industrial Magic (Women of the Otherworld #4),Kelley Armstrong,9780553587074,eng,528,10/26/2004,Bantam Spectra,2,1,b11921c1
21315,Diary of a Spider,Doreen Cronin/Harry Bliss,9780060001537,en-US,40,7/26/2005,HarperCollins,2,0,b21315c0
21315,Diary of a Spider,Doreen Cronin/Harry Bliss,9780060001537,en-US,40,7/26/2005,HarperCollins,2,1,b21315c1
7480,The Girl at the Lion d'Or,Sebastian Faulks,9780375704536,eng,246,12/7/1999,Vintage,2,0,b7480c0
7480,The Girl at the Lion d'Or,Sebastian Faulks,9780375704536,eng,246,12/7/1999,Vintage,2,1,b7480c1
4836,Fury,Salman Rushdie,9780099421863,eng,272,9/5/2002,Vintage,3,0,b4836c0
4836,Fury,Salman Rushdie,9780099421863,eng,272,9/5/2002,Vintage,3,1,b4836c1
4836,Fury,Salman Rushdie,9780099421863,eng,272,9/5/2002,Vintage,3,2,b4836c2
7849,Moby Dick  or The Whale,Herman Melville/Harrison Hayford/Hershel Parker,9780810119116,en-US,573,9/19/2001,Northwestern University Press,1,0,b7849c0
41967,Evening Class,Maeve Binchy,9780752876825,en-GB,528,6/30/2005,Orion Publishing Group,3,0,b41967c0
41967,Evening Class,Maeve Binchy,9780752876825,en-GB,528,6/30/2005,Orion Publishing Group,3,1,b41967c1
41967,Evening Class,Maeve Binchy,9780752876825,en-GB,528,6/30/2005,Orion Publishing Group,3,2,b41967c2
16702,Summerland,Michael Chabon,9780786816156,eng,500,3/1/2004,Miramax,2,0,b16702c0
16702,Summerland,Michael Chabon,9780786816156,eng,500,3/1/2004,Miramax,2,1,b16702c1
28687,Shadowplay (Shadowmarch  #2),Tad Williams,9780756403584,eng,656,3/6/2007,Daw Books,2,0,b28687c0
28687,Shadowplay (Shadowmarch  #2),Tad Williams,9780756403584,eng,656,3/6/2007,Daw Books,2,1,b28687c1
16965,The Dot and the Line: A Romance in Lower Mathematics,Norton Juster,9780394733524,eng,62,2/12/1977,Random House,1,0,b16965c0
23845,The Nightmare Chronicles,Douglas Clegg,9780843945805,en-US,360,9/1/1999,Leisure Books,2,0,b23845c0
23845,The Nightmare Chronicles,Douglas Clegg,9780843945805,en-US,360,9/1/1999,Leisure Books,2,1,b23845c1
35819,Lair of the White Worm,Bram Stoker,9780646418421,eng,120,10/1/2002,Deodand Publishing,2,0,b35819c0
35819,Lair of the White Worm,Bram Stoker,9780646418421,eng,120,10/1/2002,Deodand Publishing,2,1,b35819c1
26930,Success Stories,Russell Banks,9780060927196,en-US,192,4/26/1996,Harper Perennial,1,0,b26930c0
17271,The Metaphysics of Star Trek,Richard Hanley,9780465091249,eng,253,7/9/1997,Basic Books,1,0,b17271c0
36161,The Madness Season,C.S. Friedman,9780886774448,eng,495,10/3/1990,DAW Books Inc,2,0,b36161c0
36161,The Madness Season,C.S. Friedman,9780886774448,eng,495,10/3/1990,DAW Books Inc,2,1,b36161c1
24984,Passage,Connie Willis,9780553580518,eng,780,1/2/2002,Bantam,3,0,b24984c0
24984,Passage,Connie Willis,9780553580518,eng,780,1/2/2002,Bantam,3,1,b24984c1
24984,Passage,Connie Willis,9780553580518,eng,780,1/2/2002,Bantam,3,2,b24984c2
12071,Buenos Presagios: las buenas y ajustadas profecías de Agnes La Chalada,Terry Pratchett/Neil Gaiman,9781594970986,spa,318,4/25/2005,Norma Editorial,1,0,b12071c0
29582,Foundation and Earth (Foundation #5),Isaac Asimov,9780553587579,eng,500,8/31/2004,Spectra,3,0,b29582c0
29582,Foundation and Earth (Foundation #5),Isaac Asimov,9780553587579,eng,500,8/31/2004,Spectra,3,1,b29582c1
29582,Foundation and Earth (Foundation #5),Isaac Asimov,9780553587579,eng,500,8/31/2004,Spectra,3,2,b29582c2
15902,The Right Attitude to Rain (Isabel Dalhousie  #3),Alexander McCall Smith,9780375423000,eng,276,9/19/2006,Pantheon Books,3,0,b15902c0
15902,The Right Attitude to Rain (Isabel Dalhousie  #3),Alexander McCall Smith,9780375423000,eng,276,9/19/2006,Pantheon Books,3,1,b15902c1
15902,The Right Attitude to Rain (Isabel Dalhousie  #3),Alexander McCall Smith,9780375423000,eng,276,9/19/2006,Pantheon Books,3,2,b15902c2
43725,NextWave: Agents of H.A.T.E.  Vol. 1: This is What They Want,Warren Ellis/Stuart Immonen/Wade Von Grawbadger/Dave McCaig,9780785122784,eng,144,9/13/2006,Marvel Comics Group,2,0,b43725c0
43725,NextWave: Agents of H.A.T.E.  Vol. 1: This is What They Want,Warren Ellis/Stuart Immonen/Wade Von Grawbadger/Dave McCaig,9780785122784,eng,144,9/13/2006,Marvel Comics Group,2,1,b43725c1
24881,The Beasties,William Sleator,9780141306391,eng,208,10/1/1999,Puffin Books,2,0,b24881c0
24881,The Beasties,William Sleator,9780141306391,eng,208,10/1/1999,Puffin Books,2,1,b24881c1
34296,The Builders,Maeve Binchy,9781902602684,eng,87,11/1/2006,New Island Books,2,0,b34296c0
34296,The Builders,Maeve Binchy,9781902602684,eng,87,11/1/2006,New Island Books,2,1,b34296c1
14996,Brother Odd (Odd Thomas  #3),Dean Koontz,9780553804805,eng,364,11/28/2006,Bantam,3,0,b14996c0
14996,Brother Odd (Odd Thomas  #3),Dean Koontz,9780553804805,eng,364,11/28/2006,Bantam,3,1,b14996c1
14996,Brother Odd (Odd Thomas  #3),Dean Koontz,9780553804805,eng,364,11/28/2006,Bantam,3,2,b14996c2
23009,The Christian Theology Reader,Alister E. McGrath,9781405153584,eng,744,9/1/2006,Blackwell Publishers,1,0,b23009c0
41369,Hooked: Film Writings 1985-1988,Pauline Kael,9780714529035,eng,528,7/1/1990,Marion Boyars Publishers,1,0,b41369c0
18556,The Queen of Whale Cay: The Eccentric Story of 'Joe' Carstairs  Fastest Woman on Water,Kate Summerscale/Joe Carstairs,9780140276138,eng,256,6/1/1999,Penguin Books,2,0,b18556c0
18556,The Queen of Whale Cay: The Eccentric Story of 'Joe' Carstairs  Fastest Woman on Water,Kate Summerscale/Joe Carstairs,9780140276138,eng,256,6/1/1999,Penguin Books,2,1,b18556c1
19075,Madame Bovary,Gustave Flaubert/Geoffrey Wall/Michèle Roberts,9780140449129,eng,327,12/31/2002,Penguin Classics,3,0,b19075c0
19075,Madame Bovary,Gustave Flaubert/Geoffrey Wall/Michèle Roberts,9780140449129,eng,327,12/31/2002,Penguin Classics,3,1,b19075c1
19075,Madame Bovary,Gustave Flaubert/Geoffrey Wall/Michèle Roberts,9780140449129,eng,327,12/31/2002,Penguin Classics,3,2,b19075c2
28251,The High Lord (Black Magician Trilogy  #3),Trudi Canavan,9781841493152,eng,644,11/4/2004,Orbit,3,0,b28251c0
28251,The High Lord (Black Magician Trilogy  #3),Trudi Canavan,9781841493152,eng,644,11/4/2004,Orbit,3,1,b28251c1
28251,The High Lord (Black Magician Trilogy  #3),Trudi Canavan,9781841493152,eng,644,11/4/2004,Orbit,3,2,b28251c2
1591,Lysistrata,Aristophanes/Sarah Ruden,9780872206038,eng,132,3/1/2003,Hackett Publishing Company  Inc.,3,0,b1591c0
1591,Lysistrata,Aristophanes/Sarah Ruden,9780872206038,eng,132,3/1/2003,Hackett Publishing Company  Inc.,3,1,b1591c1
1591,Lysistrata,Aristophanes/Sarah Ruden,9780872206038,eng,132,3/1/2003,Hackett Publishing Company  Inc.,3,2,b1591c2
4300,Scar Tissue,Anthony Kiedis,9781401301019,en-US,465,10/6/2004,Hachette Books,2,0,b4300c0
4300,Scar Tissue,Anthony Kiedis,9781401301019,en-US,465,10/6/2004,Hachette Books,2,1,b4300c1
5191,The Pilot's Wife,Anita Shreve,9780316601955,eng,304,3/30/1999,Back Bay Books,4,0,b5191c0
5191,The Pilot's Wife,Anita Shreve,9780316601955,eng,304,3/30/1999,Back Bay Books,4,1,b5191c1
5191,The Pilot's Wife,Anita Shreve,9780316601955,eng,304,3/30/1999,Back Bay Books,4,2,b5191c2
5191,The Pilot's Wife,Anita Shreve,9780316601955,eng,304,3/30/1999,Back Bay Books,4,3,b5191c3
15688,L'Étranger,Albert Camus,9782070360024,fre,184,3/2/2000,Gallimard,3,0,b15688c0
15688,L'Étranger,Albert Camus,9782070360024,fre,184,3/2/2000,Gallimard,3,1,b15688c1
15688,L'Étranger,Albert Camus,9782070360024,fre,184,3/2/2000,Gallimard,3,2,b15688c2
4894,Who Moved My Cheese?,Spencer Johnson/Kenneth H. Blanchard,9780091883768,eng,96,2/7/2002,Vermilion,4,0,b4894c0
4894,Who Moved My Cheese?,Spencer Johnson/Kenneth H. Blanchard,9780091883768,eng,96,2/7/2002,Vermilion,4,1,b4894c1
4894,Who Moved My Cheese?,Spencer Johnson/Kenneth H. Blanchard,9780091883768,eng,96,2/7/2002,Vermilion,4,2,b4894c2
4894,Who Moved My Cheese?,Spencer Johnson/Kenneth H. Blanchard,9780091883768,eng,96,2/7/2002,Vermilion,4,3,b4894c3
43028,Sorrow's Anthem (Lincoln Perry  #2),Michael Koryta,9780312936600,eng,330,1/2/2007,St. Martin's Paperbacks,1,0,b43028c0
3858,Holy Cow: An Indian Adventure,Sarah Macdonald,9780767915748,eng,304,4/13/2004,Broadway Books,3,0,b3858c0
3858,Holy Cow: An Indian Adventure,Sarah Macdonald,9780767915748,eng,304,4/13/2004,Broadway Books,3,1,b3858c1
3858,Holy Cow: An Indian Adventure,Sarah Macdonald,9780767915748,eng,304,4/13/2004,Broadway Books,3,2,b3858c2
26653,The Coal Tattoo,Silas House,9780345480057,eng,368,8/30/2005,Ballantine Books,2,0,b26653c0
26653,The Coal Tattoo,Silas House,9780345480057,eng,368,8/30/2005,Ballantine Books,2,1,b26653c1
35827,The Moon in the Gutter,David Goodis/Adrian Wootton,9781852424497,en-US,183,12/8/1998,Serpent's Tail,2,0,b35827c0
35827,The Moon in the Gutter,David Goodis/Adrian Wootton,9781852424497,en-US,183,12/8/1998,Serpent's Tail,2,1,b35827c1
160,Tolstoy: Anna Karenina,Anthony Thorlby,9780521313254,eng,128,11/26/1987,Cambridge University Press,2,0,b160c0
160,Tolstoy: Anna Karenina,Anthony Thorlby,9780521313254,eng,128,11/26/1987,Cambridge University Press,2,1,b160c1
45546,Undaunted Courage: The Pioneering First Mission to Explore America's Wild Frontier,Stephen E. Ambrose,9780743477888,eng,592,10/6/2003,Simon & Schuster,3,0,b45546c0
45546,Undaunted Courage: The Pioneering First Mission to Explore America's Wild Frontier,Stephen E. Ambrose,9780743477888,eng,592,10/6/2003,Simon & Schuster,3,1,b45546c1
45546,Undaunted Courage: The Pioneering First Mission to Explore America's Wild Frontier,Stephen E. Ambrose,9780743477888,eng,592,10/6/2003,Simon & Schuster,3,2,b45546c2
15196,Maus I: A Survivor's Tale: My Father Bleeds History (Maus  #1),Art Spiegelman,9780394541556,eng,159,11/1/1991,Pantheon Books,4,0,b15196c0
15196,Maus I: A Survivor's Tale: My Father Bleeds History (Maus  #1),Art Spiegelman,9780394541556,eng,159,11/1/1991,Pantheon Books,4,1,b15196c1
15196,Maus I: A Survivor's Tale: My Father Bleeds History (Maus  #1),Art Spiegelman,9780394541556,eng,159,11/1/1991,Pantheon Books,4,2,b15196c2
15196,Maus I: A Survivor's Tale: My Father Bleeds History (Maus  #1),Art Spiegelman,9780394541556,eng,159,11/1/1991,Pantheon Books,4,3,b15196c3
33922,Becoming a Goddess of Inner Poise: Spirituality for the Bridget Jones in All of Us,Donna Freitas,9780787976286,eng,239,9/1/2004,Jossey-Bass,1,0,b33922c0
79,Coming Into the Country,John McPhee,9780374522872,eng,448,4/1/1991,Farrar  Straus and Giroux,2,0,b79c0
79,Coming Into the Country,John McPhee,9780374522872,eng,448,4/1/1991,Farrar  Straus and Giroux,2,1,b79c1
333,The Zebra Wall,Kevin Henkes,9780060733032,eng,147,2/15/2005,Greenwillow Books,1,0,b333c0
11439,All of Us: The Collected Poems,Raymond Carver,9780375703805,eng,416,4/4/2000,Vintage,2,0,b11439c0
11439,All of Us: The Collected Poems,Raymond Carver,9780375703805,eng,416,4/4/2000,Vintage,2,1,b11439c1
10215,The Far Pavilions,M.M. Kaye,9780517333419,eng,0,12/12/1988,Random House Value Publishing,1,0,b10215c0
7252,How to Make Love Like a Porn Star: A Cautionary Tale,Jenna Jameson/Neil Strauss,9780060539092,eng,592,8/17/2004,It Books,3,0,b7252c0
7252,How to Make Love Like a Porn Star: A Cautionary Tale,Jenna Jameson/Neil Strauss,9780060539092,eng,592,8/17/2004,It Books,3,1,b7252c1
7252,How to Make Love Like a Porn Star: A Cautionary Tale,Jenna Jameson/Neil Strauss,9780060539092,eng,592,8/17/2004,It Books,3,2,b7252c2
37339,On a Wicked Dawn (Cynster  #9),Stephanie Laurens,9780060002053,eng,448,4/30/2002,Avon,2,0,b37339c0
37339,On a Wicked Dawn (Cynster  #9),Stephanie Laurens,9780060002053,eng,448,4/30/2002,Avon,2,1,b37339c1
6192,Disgrace,J.M. Coetzee,9780143036371,eng,220,8/30/2005,Penguin Books,4,0,b6192c0
6192,Disgrace,J.M. Coetzee,9780143036371,eng,220,8/30/2005,Penguin Books,4,1,b6192c1
6192,Disgrace,J.M. Coetzee,9780143036371,eng,220,8/30/2005,Penguin Books,4,2,b6192c2
6192,Disgrace,J.M. Coetzee,9780143036371,eng,220,8/30/2005,Penguin Books,4,3,b6192c3
